poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,fte_grade,methodology,state,start_date,end_date,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,notes,url,source,internal,partisan,race_id,cycle,office_type,seat_number,seat_name,election_date,stage,nationwide_batch,ranked_choice_reallocated,party,answer,candidate_id,candidate_name,pct
81545,1754,Patriot Polling,"","",Patriot Polling,732,Patriot Polling,,IVR,Arizona,10/30/22,11/2/22,,"",,165048,814,rv,,rv,,11/4/22 18:08,"",https://patriotpolling.com/patriot-polling/f/mark-kelly-in-dead-heat-with-blake-masters-in-arizona-senate-race,"",false,,8919,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,REP,Masters,28668,Blake Masters,47.9
81453,1447,Civiqs,"","",Civiqs,471,Civiqs,B-,Online,Florida,10/29/22,11/2/22,,"",,164761,772,lv,,lv,,11/2/22 18:25,"",https://civiqs.com/reports/2022/11/2/election-2022-new-civiqs-polls-in-florida-north-carolina-and-arizona,"",false,,8924,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,DEM,Demings,25620,Val Demings,45.0
81453,1447,Civiqs,"","",Civiqs,471,Civiqs,B-,Online,Florida,10/29/22,11/2/22,,"",,164761,772,lv,,lv,,11/2/22 18:25,"",https://civiqs.com/reports/2022/11/2/election-2022-new-civiqs-polls-in-florida-north-carolina-and-arizona,"",false,,8924,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,REP,Rubio,25621,Marco Rubio,52.0
81454,1447,Civiqs,"","",Civiqs,471,Civiqs,B-,Online,North Carolina,10/29/22,11/2/22,,"",,164762,674,lv,,lv,,11/2/22 18:25,"",https://civiqs.com/reports/2022/11/2/election-2022-new-civiqs-polls-in-florida-north-carolina-and-arizona,"",false,,8940,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,DEM,Beasley,28722,Cheri Beasley,49.0
81454,1447,Civiqs,"","",Civiqs,471,Civiqs,B-,Online,North Carolina,10/29/22,11/2/22,,"",,164762,674,lv,,lv,,11/2/22 18:25,"",https://civiqs.com/reports/2022/11/2/election-2022-new-civiqs-polls-in-florida-north-carolina-and-arizona,"",false,,8940,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,REP,Budd,28723,Ted Budd,49.0
81455,1447,Civiqs,"","",Civiqs,471,Civiqs,B-,Online,Arizona,10/29/22,11/2/22,,"",,164763,852,lv,,lv,,11/2/22 18:25,"",https://civiqs.com/reports/2022/11/2/election-2022-new-civiqs-polls-in-florida-north-carolina-and-arizona,"",false,,8919,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,DEM,Kelly,20633,Mark Kelly,49.0
81455,1447,Civiqs,"","",Civiqs,471,Civiqs,B-,Online,Arizona,10/29/22,11/2/22,,"",,164763,852,lv,,lv,,11/2/22 18:25,"",https://civiqs.com/reports/2022/11/2/election-2022-new-civiqs-polls-in-florida-north-carolina-and-arizona,"",false,,8919,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,REP,Masters,28668,Blake Masters,49.0
81495,460,SurveyUSA,147,WXIA-TV,SurveyUSA,325,SurveyUSA,A,Online,Georgia,10/29/22,11/2/22,,"",,164895,1171,lv,,lv,,11/3/22 14:22,"",https://www.surveyusa.com/client/PollReport.aspx?g=b4c3df88-b6dd-4228-92d2-96f52ae84a58,"",false,,8925,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,DEM,Warnock,19086,Raphael Warnock,49.0
81495,460,SurveyUSA,147,WXIA-TV,SurveyUSA,325,SurveyUSA,A,Online,Georgia,10/29/22,11/2/22,,"",,164895,1171,lv,,lv,,11/3/22 14:22,"",https://www.surveyusa.com/client/PollReport.aspx?g=b4c3df88-b6dd-4228-92d2-96f52ae84a58,"",false,,8925,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,REP,Walker,19088,Herschel Junior Walker,43.0
81495,460,SurveyUSA,147,WXIA-TV,SurveyUSA,325,SurveyUSA,A,Online,Georgia,10/29/22,11/2/22,,"",,164895,1171,lv,,lv,,11/3/22 14:22,"",https://www.surveyusa.com/client/PollReport.aspx?g=b4c3df88-b6dd-4228-92d2-96f52ae84a58,"",false,,8925,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,LIB,Oliver,29535,Chase Oliver,3.0
81504,324,Moore Information,"","",Moore Information,217,Moore Information,B/C,Live Phone,Georgia,10/29/22,11/2/22,19088,Herschel Junior Walker,REP,164914,800,lv,,lv,,11/3/22 17:42,no polling 10/31,https://twitter.com/erikjiverson/status/1588283043453710336,"",true,REP,8925,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,DEM,Warnock,19086,Raphael Warnock,44.0
81504,324,Moore Information,"","",Moore Information,217,Moore Information,B/C,Live Phone,Georgia,10/29/22,11/2/22,19088,Herschel Junior Walker,REP,164914,800,lv,,lv,,11/3/22 17:42,no polling 10/31,https://twitter.com/erikjiverson/status/1588283043453710336,"",true,REP,8925,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,REP,Walker,19088,Herschel Junior Walker,49.0
81504,324,Moore Information,"","",Moore Information,217,Moore Information,B/C,Live Phone,Georgia,10/29/22,11/2/22,19088,Herschel Junior Walker,REP,164914,800,lv,,lv,,11/3/22 17:42,no polling 10/31,https://twitter.com/erikjiverson/status/1588283043453710336,"",true,REP,8925,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,LIB,Oliver,29535,Chase Oliver,2.0
81450,235,InsiderAdvantage,364,FOX35 Orlando,InsiderAdvantage,243,Opinion Savvy/InsiderAdvantage,B,,Florida,11/1/22,11/1/22,,"",,164755,550,lv,,lv,,11/2/22 16:02,"",https://www.fox35orlando.com/news/rubio-leads-demings-in-us-senate-race-in-florida-according-to-new-poll,"",false,,8924,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,DEM,Demings,25620,Val Demings,45.0
81450,235,InsiderAdvantage,364,FOX35 Orlando,InsiderAdvantage,243,Opinion Savvy/InsiderAdvantage,B,,Florida,11/1/22,11/1/22,,"",,164755,550,lv,,lv,,11/2/22 16:02,"",https://www.fox35orlando.com/news/rubio-leads-demings-in-us-senate-race-in-florida-according-to-new-poll,"",false,,8924,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,REP,Rubio,25621,Marco Rubio,51.0
81544,1102,Emerson College Polling Society,"","",Emerson College,88,Emerson College,A-,IVR/Online/Text,Oregon,10/31/22,11/1/22,,"",,165046,975,lv,,lv,,11/4/22 17:35,"",https://emersoncollegepolling.com/oregon-2022-independent-candidates-support-melts-as-democrat-tina-kotek-leads-republican-christine-drazan-by-four-for-governor/,"",false,,8944,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,DEM,Wyden,29288,Ron Wyden,50.6
81544,1102,Emerson College Polling Society,"","",Emerson College,88,Emerson College,A-,IVR/Online/Text,Oregon,10/31/22,11/1/22,,"",,165046,975,lv,,lv,,11/4/22 17:35,"",https://emersoncollegepolling.com/oregon-2022-independent-candidates-support-melts-as-democrat-tina-kotek-leads-republican-christine-drazan-by-four-for-governor/,"",false,,8944,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,REP,Perkins,30317,Jo Rae Perkins,33.6
81544,1102,Emerson College Polling Society,"","",Emerson College,88,Emerson College,A-,IVR/Online/Text,Oregon,10/31/22,11/1/22,,"",,165046,975,lv,,lv,,11/4/22 17:35,"",https://emersoncollegepolling.com/oregon-2022-independent-candidates-support-melts-as-democrat-tina-kotek-leads-republican-christine-drazan-by-four-for-governor/,"",false,,8944,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,GRE,Pulju,30315,Dan Pulju,1.8
81544,1102,Emerson College Polling Society,"","",Emerson College,88,Emerson College,A-,IVR/Online/Text,Oregon,10/31/22,11/1/22,,"",,165046,975,lv,,lv,,11/4/22 17:35,"",https://emersoncollegepolling.com/oregon-2022-independent-candidates-support-melts-as-democrat-tina-kotek-leads-republican-christine-drazan-by-four-for-governor/,"",false,,8944,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,PRO,Henry,30665,Chris Henry,3.4
81460,1672,Victory Insights,"","",Victory Insights,673,Victory Insights,,IVR,Florida,10/30/22,11/1/22,,"",,164774,500,lv,,lv,,11/2/22 18:31,"",https://victory-insights.com/files/PollingMemo_FL2022.pdf,"",false,,8924,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,DEM,Demings,25620,Val Demings,45.7
81460,1672,Victory Insights,"","",Victory Insights,673,Victory Insights,,IVR,Florida,10/30/22,11/1/22,,"",,164774,500,lv,,lv,,11/2/22 18:31,"",https://victory-insights.com/files/PollingMemo_FL2022.pdf,"",false,,8924,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,REP,Rubio,25621,Marco Rubio,49.7
81463,1250,Trafalgar Group,"","",Trafalgar Group,338,Trafalgar Group,A-,IVR/Online/Text/Live Phone,Colorado,10/30/22,11/1/22,,"",,164812,1084,lv,,lv,,11/2/22 19:11,"",https://www.thetrafalgargroup.org/news/co-sen-1102/,"",false,REP,8922,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,DEM,Bennet,28366,Michael Bennet,47.6
81463,1250,Trafalgar Group,"","",Trafalgar Group,338,Trafalgar Group,A-,IVR/Online/Text/Live Phone,Colorado,10/30/22,11/1/22,,"",,164812,1084,lv,,lv,,11/2/22 19:11,"",https://www.thetrafalgargroup.org/news/co-sen-1102/,"",false,REP,8922,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,REP,O'Dea,30404,Joe O'Dea,46.1
81463,1250,Trafalgar Group,"","",Trafalgar Group,338,Trafalgar Group,A-,IVR/Online/Text/Live Phone,Colorado,10/30/22,11/1/22,,"",,164812,1084,lv,,lv,,11/2/22 19:11,"",https://www.thetrafalgargroup.org/news/co-sen-1102/,"",false,REP,8922,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,LIB,Peotter,30226,Brian Peotter,2.2
81469,1250,Trafalgar Group,1681,The Daily Wire,Trafalgar Group,338,Trafalgar Group,A-,IVR/Online/Text/Live Phone,New Hampshire,10/30/22,11/1/22,,"",,164822,1241,lv,,lv,,11/3/22 09:29,"",https://www.dailywire.com/news/new-hampshire-could-see-general-election-as-bolduc-takes-lead-in-trafalgar-daily-wire-poll,"",false,REP,8938,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,DEM,Hassan,18225,Maggie Hassan,45.7
81469,1250,Trafalgar Group,1681,The Daily Wire,Trafalgar Group,338,Trafalgar Group,A-,IVR/Online/Text/Live Phone,New Hampshire,10/30/22,11/1/22,,"",,164822,1241,lv,,lv,,11/3/22 09:29,"",https://www.dailywire.com/news/new-hampshire-could-see-general-election-as-bolduc-takes-lead-in-trafalgar-daily-wire-poll,"",false,REP,8938,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,REP,Bolduc,18228,Donald C. Bolduc,47.0
81469,1250,Trafalgar Group,1681,The Daily Wire,Trafalgar Group,338,Trafalgar Group,A-,IVR/Online/Text/Live Phone,New Hampshire,10/30/22,11/1/22,,"",,164822,1241,lv,,lv,,11/3/22 09:29,"",https://www.dailywire.com/news/new-hampshire-could-see-general-election-as-bolduc-takes-lead-in-trafalgar-daily-wire-poll,"",false,REP,8938,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,LIB,Kauffman,29746,Jeremy Kauffman,4.0
81510,1250,Trafalgar Group,"","",Trafalgar Group,338,Trafalgar Group,A-,IVR/Online/Text/Live Phone,Missouri,10/30/22,11/1/22,,"",,164924,1079,lv,,lv,,11/4/22 09:08,"",https://www.thetrafalgargroup.org/news/mo-sen-1103/,"",false,REP,8936,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,DEM,Busch Valentine,30129,Trudy Busch Valentine,42.3
81510,1250,Trafalgar Group,"","",Trafalgar Group,338,Trafalgar Group,A-,IVR/Online/Text/Live Phone,Missouri,10/30/22,11/1/22,,"",,164924,1079,lv,,lv,,11/4/22 09:08,"",https://www.thetrafalgargroup.org/news/mo-sen-1103/,"",false,REP,8936,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,REP,Schmitt,19218,Eric Schmitt,53.3
81510,1250,Trafalgar Group,"","",Trafalgar Group,338,Trafalgar Group,A-,IVR/Online/Text/Live Phone,Missouri,10/30/22,11/1/22,,"",,164924,1079,lv,,lv,,11/4/22 09:08,"",https://www.thetrafalgargroup.org/news/mo-sen-1103/,"",false,REP,8936,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,LIB,Dine,29697,Jonathan Dine,2.1
81513,438,Siena,979,Spectrum News,Siena College,305,Siena College,A,Live Phone,Florida,10/30/22,11/1/22,,"",,164944,659,lv,,lv,,11/4/22 09:24,"",https://www.mynews13.com/fl/orlando/news/2022/11/03/spectrum-news-siena-college-poll-oct-30-nov-1,"",false,,8924,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,DEM,Demings,25620,Val Demings,43.0
81513,438,Siena,979,Spectrum News,Siena College,305,Siena College,A,Live Phone,Florida,10/30/22,11/1/22,,"",,164944,659,lv,,lv,,11/4/22 09:24,"",https://www.mynews13.com/fl/orlando/news/2022/11/03/spectrum-news-siena-college-poll-oct-30-nov-1,"",false,,8924,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,REP,Rubio,25621,Marco Rubio,51.0
81519,1102,Emerson College Polling Society,43,7News,Emerson College,88,Emerson College,A-,IVR/Online/Text,New Hampshire,10/30/22,11/1/22,,"",,164960,850,lv,,lv,,11/4/22 10:07,"",https://emersoncollegepolling.com/new-hampshire-hassan-maintains-narrow-lead-over-bolduc/,"",false,,8938,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,DEM,Hassan,18225,Maggie Hassan,50.2
81519,1102,Emerson College Polling Society,43,7News,Emerson College,88,Emerson College,A-,IVR/Online/Text,New Hampshire,10/30/22,11/1/22,,"",,164960,850,lv,,lv,,11/4/22 10:07,"",https://emersoncollegepolling.com/new-hampshire-hassan-maintains-narrow-lead-over-bolduc/,"",false,,8938,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,REP,Bolduc,18228,Donald C. Bolduc,45.7
81519,1102,Emerson College Polling Society,43,7News,Emerson College,88,Emerson College,A-,IVR/Online/Text,New Hampshire,10/30/22,11/1/22,,"",,164960,850,lv,,lv,,11/4/22 10:07,"",https://emersoncollegepolling.com/new-hampshire-hassan-maintains-narrow-lead-over-bolduc/,"",false,,8938,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,LIB,Kauffman,29746,Jeremy Kauffman,2.6
81521,1102,Emerson College Polling Society,960,The Hill,Emerson College,88,Emerson College,A-,IVR/Online/Text,Arizona,10/30/22,11/1/22,,"",,164965,1000,lv,,lv,,11/4/22 10:33,"",https://emersoncollegepolling.com/arizona-2022-us-senate-and-gubernatorial-elections-in-dead-heat/,"",false,,8919,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,DEM,Kelly,20633,Mark Kelly,47.7
81521,1102,Emerson College Polling Society,960,The Hill,Emerson College,88,Emerson College,A-,IVR/Online/Text,Arizona,10/30/22,11/1/22,,"",,164965,1000,lv,,lv,,11/4/22 10:33,"",https://emersoncollegepolling.com/arizona-2022-us-senate-and-gubernatorial-elections-in-dead-heat/,"",false,,8919,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,REP,Masters,28668,Blake Masters,48.1
81521,1102,Emerson College Polling Society,960,The Hill,Emerson College,88,Emerson College,A-,IVR/Online/Text,Arizona,10/30/22,11/1/22,,"",,164965,1000,lv,,lv,,11/4/22 10:33,"",https://emersoncollegepolling.com/arizona-2022-us-senate-and-gubernatorial-elections-in-dead-heat/,"",false,,8919,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,LIB,Victor,30075,Marc Victor,3.0
81525,1422,Patinkin Research Strategies,"978,1892",The Majority Institute | Progress Georgia,Patinkin Research Strategies,490,Patinkin Research Strategies,B/C,Live Phone/Online,Georgia,10/30/22,11/1/22,,"",,164972,700,rv,,rv,,11/4/22 12:02,"",https://drive.google.com/file/d/1wFSeL4Zcl6yoocLPxM1z4Mx65K2yicUC/view?pli=1,"",false,DEM,8925,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,DEM,Warnock,19086,Raphael Warnock,49.0
81525,1422,Patinkin Research Strategies,"978,1892",The Majority Institute | Progress Georgia,Patinkin Research Strategies,490,Patinkin Research Strategies,B/C,Live Phone/Online,Georgia,10/30/22,11/1/22,,"",,164972,700,rv,,rv,,11/4/22 12:02,"",https://drive.google.com/file/d/1wFSeL4Zcl6yoocLPxM1z4Mx65K2yicUC/view?pli=1,"",false,DEM,8925,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,REP,Walker,19088,Herschel Junior Walker,45.0
81525,1422,Patinkin Research Strategies,"978,1892",The Majority Institute | Progress Georgia,Patinkin Research Strategies,490,Patinkin Research Strategies,B/C,Live Phone/Online,Georgia,10/30/22,11/1/22,,"",,164972,700,rv,,rv,,11/4/22 12:02,"",https://drive.google.com/file/d/1wFSeL4Zcl6yoocLPxM1z4Mx65K2yicUC/view?pli=1,"",false,DEM,8925,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,LIB,Oliver,29535,Chase Oliver,4.0
81540,1102,Emerson College Polling Society,"","",Emerson College,88,Emerson College,A-,IVR/Online/Text,Ohio,10/30/22,11/1/22,,"",,165038,1000,lv,,lv,,11/4/22 16:27,"",https://emersoncollegepolling.com/ohio-2022-vance-extends-lead-over-ryan-for-us-senate/,"",false,,8942,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,DEM,Ryan,19168,Tim Ryan,43.8
81540,1102,Emerson College Polling Society,"","",Emerson College,88,Emerson College,A-,IVR/Online/Text,Ohio,10/30/22,11/1/22,,"",,165038,1000,lv,,lv,,11/4/22 16:27,"",https://emersoncollegepolling.com/ohio-2022-vance-extends-lead-over-ryan-for-us-senate/,"",false,,8942,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,REP,Vance,19167,J.D. Vance,52.7
81442,1347,Cygnal Political,"","",Cygnal,67,Cygnal,B+,IVR/Online/Text,Ohio,10/29/22,11/1/22,,"",,164670,1520,lv,,lv,TRUE,11/2/22 10:40,"",https://www.cygn.al/cygnal-momentum-tracking-poll-ohio-statewide-11-2-22/,"",false,,8942,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,DEM,Ryan,19168,Tim Ryan,44.1
81442,1347,Cygnal Political,"","",Cygnal,67,Cygnal,B+,IVR/Online/Text,Ohio,10/29/22,11/1/22,,"",,164670,1520,lv,,lv,TRUE,11/2/22 10:40,"",https://www.cygn.al/cygnal-momentum-tracking-poll-ohio-statewide-11-2-22/,"",false,,8942,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,REP,Vance,19167,J.D. Vance,48.7
81457,461,Susquehanna,"","",Susquehanna Polling & Research,326,Susquehanna Polling & Research Inc.,B+,Live Phone,Pennsylvania,10/28/22,11/1/22,,"",,164765,700,lv,,lv,,11/2/22 18:25,"",https://www.realclearpolitics.com/docs/2022/Toplines-PAStatewide-Oct2022.pdf,"",false,,8945,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,DEM,Fetterman,20700,John Fetterman,46.6
81457,461,Susquehanna,"","",Susquehanna Polling & Research,326,Susquehanna Polling & Research Inc.,B+,Live Phone,Pennsylvania,10/28/22,11/1/22,,"",,164765,700,lv,,lv,,11/2/22 18:25,"",https://www.realclearpolitics.com/docs/2022/Toplines-PAStatewide-Oct2022.pdf,"",false,,8945,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,REP,Oz,28740,Mehmet Oz,47.6
81464,460,SurveyUSA,"554,1031,1041,1789,1818,1881,1882,1883",KMOV-TV | KYTV-TV | KCTV-TV Kansas City | KOAM | KRCG-TV | KFVS | KYOU | WGEM,SurveyUSA,325,SurveyUSA,A,Online,Missouri,10/27/22,11/1/22,,"",,164815,791,lv,,lv,,11/2/22 19:22,"",https://www.ky3.com/2022/11/02/exclusive-see-latest-polling-missouris-us-senate-race/,"",false,,8936,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,DEM,Busch Valentine,30129,Trudy Busch Valentine,41.0
81464,460,SurveyUSA,"554,1031,1041,1789,1818,1881,1882,1883",KMOV-TV | KYTV-TV | KCTV-TV Kansas City | KOAM | KRCG-TV | KFVS | KYOU | WGEM,SurveyUSA,325,SurveyUSA,A,Online,Missouri,10/27/22,11/1/22,,"",,164815,791,lv,,lv,,11/2/22 19:22,"",https://www.ky3.com/2022/11/02/exclusive-see-latest-polling-missouris-us-senate-race/,"",false,,8936,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,REP,Schmitt,19218,Eric Schmitt,50.0
81447,1075,Marquette Law School,"","",Marquette University Law School,195,Marquette University Law School,A/B,Live Phone,Wisconsin,10/24/22,11/1/22,,"",,164744,802,rv,,rv,,11/2/22 13:49,"",https://twitter.com/MULawPoll/status/1587856604774498305,"",false,,8951,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,DEM,Barnes,28662,Mandela Barnes,45.0
81447,1075,Marquette Law School,"","",Marquette University Law School,195,Marquette University Law School,A/B,Live Phone,Wisconsin,10/24/22,11/1/22,,"",,164744,802,rv,,rv,,11/2/22 13:49,"",https://twitter.com/MULawPoll/status/1587856604774498305,"",false,,8951,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,REP,Johnson,19211,Ron Johnson,48.0
81447,1075,Marquette Law School,"","",Marquette University Law School,195,Marquette University Law School,A/B,Live Phone,Wisconsin,10/24/22,11/1/22,,"",,164745,679,lv,,lv,,11/2/22 13:49,"",https://twitter.com/MULawPoll/status/1587856604774498305,"",false,,8951,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,DEM,Barnes,28662,Mandela Barnes,48.0
81447,1075,Marquette Law School,"","",Marquette University Law School,195,Marquette University Law School,A/B,Live Phone,Wisconsin,10/24/22,11/1/22,,"",,164745,679,lv,,lv,,11/2/22 13:49,"",https://twitter.com/MULawPoll/status/1587856604774498305,"",false,,8951,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,REP,Johnson,19211,Ron Johnson,50.0
81427,235,InsiderAdvantage,1457,Center for American Greatness,InsiderAdvantage,243,Opinion Savvy/InsiderAdvantage,B,,Washington,10/31/22,10/31/22,,"",,164571,550,lv,,lv,,11/1/22 19:08,"",https://amgreatness.com/2022/11/01/republican-challenger-tiffany-smiley-closing-the-gap-on-patty-murray-in-washingtons-sleeper-senate-race/,"",false,,8950,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,DEM,Murray,20850,Patty Murray,48.0
81427,235,InsiderAdvantage,1457,Center for American Greatness,InsiderAdvantage,243,Opinion Savvy/InsiderAdvantage,B,,Washington,10/31/22,10/31/22,,"",,164571,550,lv,,lv,,11/1/22 19:08,"",https://amgreatness.com/2022/11/01/republican-challenger-tiffany-smiley-closing-the-gap-on-patty-murray-in-washingtons-sleeper-senate-race/,"",false,,8950,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,REP,Smiley,20851,Tiffany Smiley,46.4
81419,1102,Emerson College Polling Society,"960,1729",The Hill | PIX 11,Emerson College,88,Emerson College,A-,IVR/Online/Text,New York,10/28/22,10/31/22,,"",,164545,1000,lv,,lv,,11/1/22 16:31,"",https://emersoncollegepolling.com/new-york-poll-zeldin-momentum-stalls-as-hochul-rallies-support/,"",false,,8939,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,DEM,Schumer,29286,Charles E. Schumer,57.0
81419,1102,Emerson College Polling Society,"960,1729",The Hill | PIX 11,Emerson College,88,Emerson College,A-,IVR/Online/Text,New York,10/28/22,10/31/22,,"",,164545,1000,lv,,lv,,11/1/22 16:31,"",https://emersoncollegepolling.com/new-york-poll-zeldin-momentum-stalls-as-hochul-rallies-support/,"",false,,8939,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,REP,Pinion,29771,Joe Pinion,38.5
81419,1102,Emerson College Polling Society,"960,1729",The Hill | PIX 11,Emerson College,88,Emerson College,A-,IVR/Online/Text,New York,10/28/22,10/31/22,,"",,164545,1000,lv,,lv,,11/1/22 16:31,"",https://emersoncollegepolling.com/new-york-poll-zeldin-momentum-stalls-as-hochul-rallies-support/,"",false,,8939,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,IND,Sare,29778,Diane Sare,1.3
81468,1102,Emerson College Polling Society,"656,960",WHTM-TV | The Hill,Emerson College,88,Emerson College,A-,IVR/Online/Text,Pennsylvania,10/28/22,10/31/22,,"",,164821,1000,lv,,lv,,11/3/22 09:29,"",https://emersoncollegepolling.com/pennsylvania-2022-oz-and-fetterman-in-two-point-race-half-of-voters-say-senate-debate-worsened-their-opinion-of-fetterman/,"",false,,8945,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,DEM,Fetterman,20700,John Fetterman,47.3
81468,1102,Emerson College Polling Society,"656,960",WHTM-TV | The Hill,Emerson College,88,Emerson College,A-,IVR/Online/Text,Pennsylvania,10/28/22,10/31/22,,"",,164821,1000,lv,,lv,,11/3/22 09:29,"",https://emersoncollegepolling.com/pennsylvania-2022-oz-and-fetterman-in-two-point-race-half-of-voters-say-senate-debate-worsened-their-opinion-of-fetterman/,"",false,,8945,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,REP,Oz,28740,Mehmet Oz,48.4
81468,1102,Emerson College Polling Society,"656,960",WHTM-TV | The Hill,Emerson College,88,Emerson College,A-,IVR/Online/Text,Pennsylvania,10/28/22,10/31/22,,"",,164821,1000,lv,,lv,,11/3/22 09:29,"",https://emersoncollegepolling.com/pennsylvania-2022-oz-and-fetterman-in-two-point-race-half-of-voters-say-senate-debate-worsened-their-opinion-of-fetterman/,"",false,,8945,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,GRE,Weiss,29891,Richard L. Weiss,0.6
81468,1102,Emerson College Polling Society,"656,960",WHTM-TV | The Hill,Emerson College,88,Emerson College,A-,IVR/Online/Text,Pennsylvania,10/28/22,10/31/22,,"",,164821,1000,lv,,lv,,11/3/22 09:29,"",https://emersoncollegepolling.com/pennsylvania-2022-oz-and-fetterman-in-two-point-race-half-of-voters-say-senate-debate-worsened-their-opinion-of-fetterman/,"",false,,8945,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,LIB,Gerhardt,29890,Erik Gerhardt,1.6
81468,1102,Emerson College Polling Society,"656,960",WHTM-TV | The Hill,Emerson College,88,Emerson College,A-,IVR/Online/Text,Pennsylvania,10/28/22,10/31/22,,"",,164821,1000,lv,,lv,,11/3/22 09:29,"",https://emersoncollegepolling.com/pennsylvania-2022-oz-and-fetterman-in-two-point-race-half-of-voters-say-senate-debate-worsened-their-opinion-of-fetterman/,"",false,,8945,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,OTH,Wassmer,30668,Daniel Wassmer,0.2
81488,1102,Emerson College Polling Society,960,The Hill,Emerson College,88,Emerson College,A-,IVR/Online/Text,Georgia,10/28/22,10/31/22,,"",,164873,1000,lv,,lv,,11/3/22 13:24,"",https://emersoncollegepolling.com/georgia-2022-warnock-with-edge-over-walker-as-run-off-election-looms/,"",false,,8925,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,DEM,Warnock,19086,Raphael Warnock,49.5
81488,1102,Emerson College Polling Society,960,The Hill,Emerson College,88,Emerson College,A-,IVR/Online/Text,Georgia,10/28/22,10/31/22,,"",,164873,1000,lv,,lv,,11/3/22 13:24,"",https://emersoncollegepolling.com/georgia-2022-warnock-with-edge-over-walker-as-run-off-election-looms/,"",false,,8925,2022,U.S. Senate,2,Class III,11/8/22,general,false,false,REP,Walker,19088,Herschel Junior Walker,47.6
