poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,fte_grade,methodology,state,start_date,end_date,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,notes,url,source,internal,partisan,race_id,cycle,office_type,seat_number,seat_name,election_date,stage,nationwide_batch,ranked_choice_reallocated,party,answer,candidate_id,candidate_name,pct
56155,1463,1st Tuesday Campaigns,"","",1st Tuesday Campaigns,465,1st Tuesday Campaigns,,Online,Missouri,10/5/18,10/6/18,,"",,90143,1052,lv,,lv,,10/11/18 10:58,"I've contacted the firm to see if they conducted the poll or merely sponsored it, and also for third-party numbers. -Nathaniel",http://1sttuesdaycampaigns.com/download/ft-mo-poll-results-for-dist..pdf,538,false,,109,2018,U.S. Senate,0,Class I,11/6/18,general,false,false,IND,O'Dear,12519,Craig S. O'Dear,1.0
56155,1463,1st Tuesday Campaigns,"","",1st Tuesday Campaigns,465,1st Tuesday Campaigns,,Online,Missouri,10/5/18,10/6/18,,"",,90143,1052,lv,,lv,,10/11/18 10:58,"I've contacted the firm to see if they conducted the poll or merely sponsored it, and also for third-party numbers. -Nathaniel",http://1sttuesdaycampaigns.com/download/ft-mo-poll-results-for-dist..pdf,538,false,,109,2018,U.S. Senate,0,Class I,11/6/18,general,false,false,GRE,Crain,12456,Jo Crain,1.0
56155,1463,1st Tuesday Campaigns,"","",1st Tuesday Campaigns,465,1st Tuesday Campaigns,,Online,Missouri,10/5/18,10/6/18,,"",,90143,1052,lv,,lv,,10/11/18 10:58,"I've contacted the firm to see if they conducted the poll or merely sponsored it, and also for third-party numbers. -Nathaniel",http://1sttuesdaycampaigns.com/download/ft-mo-poll-results-for-dist..pdf,538,false,,109,2018,U.S. Senate,0,Class I,11/6/18,general,false,false,LIB,Campbell,12455,Japheth R. Campbell,1.0
56272,1463,1st Tuesday Campaigns,"","",1st Tuesday Campaigns,465,1st Tuesday Campaigns,,Online,California,10/5/18,10/6/18,,"",,90422,1038,lv,,lv,,10/17/18 08:47,"",https://www.prnewswire.com/news-releases/feinstein-enjoys-double-digit-lead-in-us-senate-race-300731920.html,538,false,,97,2018,U.S. Senate,0,Class I,11/6/18,general,false,false,DEM,Feinstein,11226,Dianne Feinstein,43.0
56272,1463,1st Tuesday Campaigns,"","",1st Tuesday Campaigns,465,1st Tuesday Campaigns,,Online,California,10/5/18,10/6/18,,"",,90422,1038,lv,,lv,,10/17/18 08:47,"",https://www.prnewswire.com/news-releases/feinstein-enjoys-double-digit-lead-in-us-senate-race-300731920.html,538,false,,97,2018,U.S. Senate,0,Class I,11/6/18,general,false,false,DEM,de Leon,11227,Kevin de León,30.0
72879,838,Dresner Wickers & Associates,"","",Dresner Wickers & Associates,,,,,Missouri,10/5/18,10/6/18,,"",,136748,,,,,,11/9/20 13:55,"",,538,false,"",109,2018,U.S. Senate,0,Class I,11/6/18,general,false,false,DEM,McCaskill,11410,Claire McCaskill,42.0
72879,838,Dresner Wickers & Associates,"","",Dresner Wickers & Associates,,,,,Missouri,10/5/18,10/6/18,,"",,136748,,,,,,11/9/20 13:55,"",,538,false,"",109,2018,U.S. Senate,0,Class I,11/6/18,general,false,false,REP,Hawley,11411,Josh Hawley,44.0
56124,1232,Gonzales Research & Media Services,"","",Gonzales Research & Marketing Strategies,121,Gonzales Research & Marketing Strategies Inc.,B/C,Live Phone,Maryland,10/1/18,10/6/18,12580,Neal Simon,IND,90259,806,lv,,lv,,10/15/18 08:45,"",https://projects.fivethirtyeight.com/polls/20180815_MD.pdf,538,true,IND,104,2018,U.S. Senate,0,Class I,11/6/18,general,false,false,DEM,Cardin,12578,Benjamin L. Cardin,49.4
56124,1232,Gonzales Research & Media Services,"","",Gonzales Research & Marketing Strategies,121,Gonzales Research & Marketing Strategies Inc.,B/C,Live Phone,Maryland,10/1/18,10/6/18,12580,Neal Simon,IND,90259,806,lv,,lv,,10/15/18 08:45,"",https://projects.fivethirtyeight.com/polls/20180815_MD.pdf,538,true,IND,104,2018,U.S. Senate,0,Class I,11/6/18,general,false,false,REP,Campbell,12579,Tony Campbell,21.5
56124,1232,Gonzales Research & Media Services,"","",Gonzales Research & Marketing Strategies,121,Gonzales Research & Marketing Strategies Inc.,B/C,Live Phone,Maryland,10/1/18,10/6/18,12580,Neal Simon,IND,90259,806,lv,,lv,,10/15/18 08:45,"",https://projects.fivethirtyeight.com/polls/20180815_MD.pdf,538,true,IND,104,2018,U.S. Senate,0,Class I,11/6/18,general,false,false,IND,Simon,12580,Neal Simon,17.7
56114,525,U. New Hampshire,"1077,1375,1376",Rhode Island Public Radio | Providence Journal | ABC6,University of New Hampshire,357,University of New Hampshire,B-,Live Phone,Rhode Island,9/27/18,10/6/18,,"",,90068,503,lv,,lv,,10/9/18 17:38,"",https://assets.documentcloud.org/documents/4999232/Projo-RIPR-ABC6-RI-Election-Poll-First-of-Three.pdf,538,false,,119,2018,U.S. Senate,0,Class I,11/6/18,general,false,false,DEM,Whitehouse,12537,Sheldon Whitehouse,57.0
56114,525,U. New Hampshire,"1077,1375,1376",Rhode Island Public Radio | Providence Journal | ABC6,University of New Hampshire,357,University of New Hampshire,B-,Live Phone,Rhode Island,9/27/18,10/6/18,,"",,90068,503,lv,,lv,,10/9/18 17:38,"",https://assets.documentcloud.org/documents/4999232/Projo-RIPR-ABC6-RI-Election-Poll-First-of-Three.pdf,538,false,,119,2018,U.S. Senate,0,Class I,11/6/18,general,false,false,REP,Flanders,12538,Bob Flanders,33.0
56378,1472,MSU - Bozeman,1098,Montana Television Network,Montana State University Bozeman,486,Montana State University,,,Montana,9/15/18,10/6/18,,"",,90636,2079,rv,,rv,,10/23/18 10:48,"Dustin: Dates added | Derek: called for dates (awaiting response) and gave polls@fivethirtyeight.com email -Derek (also, it's a mail poll)",http://helpslab.montana.edu/2018SurveyResults.html,538,false,,110,2018,U.S. Senate,0,Class I,11/6/18,general,false,false,DEM,Tester,11140,Jon Tester,46.2
56378,1472,MSU - Bozeman,1098,Montana Television Network,Montana State University Bozeman,486,Montana State University,,,Montana,9/15/18,10/6/18,,"",,90636,2079,rv,,rv,,10/23/18 10:48,"Dustin: Dates added | Derek: called for dates (awaiting response) and gave polls@fivethirtyeight.com email -Derek (also, it's a mail poll)",http://helpslab.montana.edu/2018SurveyResults.html,538,false,,110,2018,U.S. Senate,0,Class I,11/6/18,general,false,false,REP,Rosendale,11141,Matt Rosendale,43.1
56378,1472,MSU - Bozeman,1098,Montana Television Network,Montana State University Bozeman,486,Montana State University,,,Montana,9/15/18,10/6/18,,"",,90636,2079,rv,,rv,,10/23/18 10:48,"Dustin: Dates added | Derek: called for dates (awaiting response) and gave polls@fivethirtyeight.com email -Derek (also, it's a mail poll)",http://helpslab.montana.edu/2018SurveyResults.html,538,false,,110,2018,U.S. Senate,0,Class I,11/6/18,general,false,false,LIB,Breckenridge,13183,Rick Breckenridge,2.6
56074,568,YouGov,133,CBS News,YouGov,391,YouGov,B+,Online,Arizona,10/2/18,10/5/18,,"",,89933,898,lv,,lv,,10/7/18 10:46,"",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/d9wp5yc52h/cbs_20181007_AZ_final.pdf,538,false,,96,2018,U.S. Senate,0,Class I,11/6/18,general,false,false,DEM,Sinema,12409,Kyrsten Sinema,47.0
56074,568,YouGov,133,CBS News,YouGov,391,YouGov,B+,Online,Arizona,10/2/18,10/5/18,,"",,89933,898,lv,,lv,,10/7/18 10:46,"",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/d9wp5yc52h/cbs_20181007_AZ_final.pdf,538,false,,96,2018,U.S. Senate,0,Class I,11/6/18,general,false,false,REP,McSally,12410,Martha McSally,44.0
56075,568,YouGov,133,CBS News,YouGov,391,YouGov,B+,Online,New Jersey,10/2/18,10/5/18,,"",,89934,845,lv,,lv,,10/7/18 10:46,"",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/0gqikwg9lw/cbs_20181007_NJ_final.pdf,538,false,,113,2018,U.S. Senate,0,Class I,11/6/18,general,false,false,DEM,Menendez,11144,Robert Menendez,49.0
56075,568,YouGov,133,CBS News,YouGov,391,YouGov,B+,Online,New Jersey,10/2/18,10/5/18,,"",,89934,845,lv,,lv,,10/7/18 10:46,"",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/0gqikwg9lw/cbs_20181007_NJ_final.pdf,538,false,,113,2018,U.S. Senate,0,Class I,11/6/18,general,false,false,REP,Hugin,11145,Bob Hugin,39.0
56076,568,YouGov,133,CBS News,YouGov,391,YouGov,B+,Online,Tennessee,10/2/18,10/5/18,,"",,89935,871,lv,,lv,,10/7/18 10:46,"",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/stwad1b5f2/cbs_20181007_TN_final.pdf,538,false,,120,2018,U.S. Senate,0,Class I,11/6/18,general,false,false,DEM,Bredesen,11382,Phil Bredesen,42.0
56076,568,YouGov,133,CBS News,YouGov,391,YouGov,B+,Online,Tennessee,10/2/18,10/5/18,,"",,89935,871,lv,,lv,,10/7/18 10:46,"",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/stwad1b5f2/cbs_20181007_TN_final.pdf,538,false,,120,2018,U.S. Senate,0,Class I,11/6/18,general,false,false,REP,Blackburn,11383,Marsha Blackburn,50.0
56077,568,YouGov,133,CBS News,YouGov,391,YouGov,B+,Online,Texas,10/2/18,10/5/18,,"",,89936,881,lv,,lv,,10/7/18 10:46,"",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/0f3cqnuscn/cbs_20181007_TX_final.pdf,538,false,,121,2018,U.S. Senate,0,Class I,11/6/18,general,false,false,DEM,O'Rourke,11125,Beto O'Rourke,44.0
56077,568,YouGov,133,CBS News,YouGov,391,YouGov,B+,Online,Texas,10/2/18,10/5/18,,"",,89936,881,lv,,lv,,10/7/18 10:46,"",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/0f3cqnuscn/cbs_20181007_TX_final.pdf,538,false,,121,2018,U.S. Senate,0,Class I,11/6/18,general,false,false,REP,Cruz,11126,Ted Cruz,50.0
56079,1102,Emerson College Polling Society,"","",Emerson College,88,Emerson College,A-,IVR/Online,Texas,10/1/18,10/5/18,,"",,89940,500,lv,,lv,,10/8/18 09:05,"",https://www.emerson.edu/news-events/emerson-college-today/emerson-e-poll-cruz-extends-texas-us-senate-race-abbott-cruises-governor-race,538,false,,121,2018,U.S. Senate,0,Class I,11/6/18,general,false,false,DEM,O'Rourke,11125,Beto O'Rourke,42.4
56079,1102,Emerson College Polling Society,"","",Emerson College,88,Emerson College,A-,IVR/Online,Texas,10/1/18,10/5/18,,"",,89940,500,lv,,lv,,10/8/18 09:05,"",https://www.emerson.edu/news-events/emerson-college-today/emerson-e-poll-cruz-extends-texas-us-senate-race-abbott-cruises-governor-race,538,false,,121,2018,U.S. Senate,0,Class I,11/6/18,general,false,false,REP,Cruz,11126,Ted Cruz,47.0
56084,1236,Florida Southern College,"","",Florida Southern College,411,Florida Southern College,,Live Phone,Florida,10/1/18,10/5/18,,"",,89946,476,lv,,lv,,10/8/18 09:47,"",http://floridapolitics.com/archives/276887-florida-southern-college-poll-narrow-lead-for-andrew-gillum,538,false,,100,2018,U.S. Senate,0,Class I,11/6/18,general,false,false,DEM,Nelson,12413,Bill Nelson,44.48
56084,1236,Florida Southern College,"","",Florida Southern College,411,Florida Southern College,,Live Phone,Florida,10/1/18,10/5/18,,"",,89946,476,lv,,lv,,10/8/18 09:47,"",http://floridapolitics.com/archives/276887-florida-southern-college-poll-narrow-lead-for-andrew-gillum,538,false,,100,2018,U.S. Senate,0,Class I,11/6/18,general,false,false,REP,Scott,12414,Rick Scott,45.97
56149,1205,Marist,132,NBC News,Marist College,183,Marist College,A,Live Phone,Minnesota,9/30/18,10/4/18,,"",,90128,637,lv,,lv,,10/10/18 18:09,"",http://media1.s-nbcnews.com/i/today/z_creative/News_MaristPollMNAnnotatedQuestionnaire.pdf,538,false,,129,2018,U.S. Senate,2,Class II,11/6/18,general,false,false,DEM,Smith,12376,Tina Smith,54.0
56149,1205,Marist,132,NBC News,Marist College,183,Marist College,A,Live Phone,Minnesota,9/30/18,10/4/18,,"",,90128,637,lv,,lv,,10/10/18 18:09,"",http://media1.s-nbcnews.com/i/today/z_creative/News_MaristPollMNAnnotatedQuestionnaire.pdf,538,false,,129,2018,U.S. Senate,2,Class II,11/6/18,general,false,false,REP,Housley,12375,Karin Housley,38.0
56149,1205,Marist,132,NBC News,Marist College,183,Marist College,A,Live Phone,Minnesota,9/30/18,10/4/18,,"",,90129,860,rv,,rv,,10/10/18 18:09,"",http://media1.s-nbcnews.com/i/today/z_creative/News_MaristPollMNAnnotatedQuestionnaire.pdf,538,false,,129,2018,U.S. Senate,2,Class II,11/6/18,general,false,false,DEM,Smith,12376,Tina Smith,52.0
56149,1205,Marist,132,NBC News,Marist College,183,Marist College,A,Live Phone,Minnesota,9/30/18,10/4/18,,"",,90129,860,rv,,rv,,10/10/18 18:09,"",http://media1.s-nbcnews.com/i/today/z_creative/News_MaristPollMNAnnotatedQuestionnaire.pdf,538,false,,129,2018,U.S. Senate,2,Class II,11/6/18,general,false,false,REP,Housley,12375,Karin Housley,39.0
56149,1205,Marist,132,NBC News,Marist College,183,Marist College,A,Live Phone,Minnesota,9/30/18,10/4/18,,"",,90130,860,rv,,rv,,10/10/18 18:09,"",http://media1.s-nbcnews.com/i/today/z_creative/News_MaristPollMNAnnotatedQuestionnaire.pdf,538,false,,107,2018,U.S. Senate,0,Class I,11/6/18,general,false,false,DEM,Klobuchar,12373,Amy Klobuchar,59.0
56149,1205,Marist,132,NBC News,Marist College,183,Marist College,A,Live Phone,Minnesota,9/30/18,10/4/18,,"",,90130,860,rv,,rv,,10/10/18 18:09,"",http://media1.s-nbcnews.com/i/today/z_creative/News_MaristPollMNAnnotatedQuestionnaire.pdf,538,false,,107,2018,U.S. Senate,0,Class I,11/6/18,general,false,false,REP,Newberger,12374,Jim Newberger,32.0
56149,1205,Marist,132,NBC News,Marist College,183,Marist College,A,Live Phone,Minnesota,9/30/18,10/4/18,,"",,90130,860,rv,,rv,,10/10/18 18:09,"",http://media1.s-nbcnews.com/i/today/z_creative/News_MaristPollMNAnnotatedQuestionnaire.pdf,538,false,,107,2018,U.S. Senate,0,Class I,11/6/18,general,false,false,GRE,Overby,12424,Paula M. Overby,5.0
56149,1205,Marist,132,NBC News,Marist College,183,Marist College,A,Live Phone,Minnesota,9/30/18,10/4/18,,"",,90131,637,lv,,lv,,10/10/18 18:10,"",http://media1.s-nbcnews.com/i/today/z_creative/News_MaristPollMNAnnotatedQuestionnaire.pdf,538,false,,107,2018,U.S. Senate,0,Class I,11/6/18,general,false,false,DEM,Klobuchar,12373,Amy Klobuchar,60.0
56149,1205,Marist,132,NBC News,Marist College,183,Marist College,A,Live Phone,Minnesota,9/30/18,10/4/18,,"",,90131,637,lv,,lv,,10/10/18 18:10,"",http://media1.s-nbcnews.com/i/today/z_creative/News_MaristPollMNAnnotatedQuestionnaire.pdf,538,false,,107,2018,U.S. Senate,0,Class I,11/6/18,general,false,false,REP,Newberger,12374,Jim Newberger,32.0
56149,1205,Marist,132,NBC News,Marist College,183,Marist College,A,Live Phone,Minnesota,9/30/18,10/4/18,,"",,90131,637,lv,,lv,,10/10/18 18:10,"",http://media1.s-nbcnews.com/i/today/z_creative/News_MaristPollMNAnnotatedQuestionnaire.pdf,538,false,,107,2018,U.S. Senate,0,Class I,11/6/18,general,false,false,GRE,Overby,12424,Paula M. Overby,4.0
56149,1205,Marist,132,NBC News,Marist College,183,Marist College,A,Live Phone,Minnesota,9/30/18,10/4/18,,"",,90132,860,rv,,rv,,10/10/18 18:10,"",http://media1.s-nbcnews.com/i/today/z_creative/News_MaristPollMNAnnotatedQuestionnaire.pdf,538,false,,107,2018,U.S. Senate,0,Class I,11/6/18,general,false,false,DEM,Klobuchar,12373,Amy Klobuchar,62.0
56149,1205,Marist,132,NBC News,Marist College,183,Marist College,A,Live Phone,Minnesota,9/30/18,10/4/18,,"",,90132,860,rv,,rv,,10/10/18 18:10,"",http://media1.s-nbcnews.com/i/today/z_creative/News_MaristPollMNAnnotatedQuestionnaire.pdf,538,false,,107,2018,U.S. Senate,0,Class I,11/6/18,general,false,false,REP,Newberger,12374,Jim Newberger,33.0
56149,1205,Marist,132,NBC News,Marist College,183,Marist College,A,Live Phone,Minnesota,9/30/18,10/4/18,,"",,90133,637,lv,,lv,,10/10/18 18:10,"",http://media1.s-nbcnews.com/i/today/z_creative/News_MaristPollMNAnnotatedQuestionnaire.pdf,538,false,,107,2018,U.S. Senate,0,Class I,11/6/18,general,false,false,DEM,Klobuchar,12373,Amy Klobuchar,63.0
56149,1205,Marist,132,NBC News,Marist College,183,Marist College,A,Live Phone,Minnesota,9/30/18,10/4/18,,"",,90133,637,lv,,lv,,10/10/18 18:10,"",http://media1.s-nbcnews.com/i/today/z_creative/News_MaristPollMNAnnotatedQuestionnaire.pdf,538,false,,107,2018,U.S. Senate,0,Class I,11/6/18,general,false,false,REP,Newberger,12374,Jim Newberger,33.0
56163,1205,Marist,132,NBC News,Marist College,183,Marist College,A,Live Phone,Wisconsin,9/30/18,10/4/18,,"",,90157,781,rv,,rv,,10/11/18 17:34,"",http://media1.s-nbcnews.com/i/today/z_creative/NBC%20News_Marist%20Poll_WI%20Annotated%20Questionnaire_1810081509.pdf,538,false,,127,2018,U.S. Senate,0,Class I,11/6/18,general,false,false,DEM,Baldwin,12400,Tammy Baldwin,53.0
56163,1205,Marist,132,NBC News,Marist College,183,Marist College,A,Live Phone,Wisconsin,9/30/18,10/4/18,,"",,90157,781,rv,,rv,,10/11/18 17:34,"",http://media1.s-nbcnews.com/i/today/z_creative/NBC%20News_Marist%20Poll_WI%20Annotated%20Questionnaire_1810081509.pdf,538,false,,127,2018,U.S. Senate,0,Class I,11/6/18,general,false,false,REP,Vukmir,12401,Leah Vukmir,40.0
56163,1205,Marist,132,NBC News,Marist College,183,Marist College,A,Live Phone,Wisconsin,9/30/18,10/4/18,,"",,90158,571,lv,,lv,,10/11/18 17:34,"",http://media1.s-nbcnews.com/i/today/z_creative/NBC%20News_Marist%20Poll_WI%20Annotated%20Questionnaire_1810081509.pdf,538,false,,127,2018,U.S. Senate,0,Class I,11/6/18,general,false,false,DEM,Baldwin,12400,Tammy Baldwin,54.0
56163,1205,Marist,132,NBC News,Marist College,183,Marist College,A,Live Phone,Wisconsin,9/30/18,10/4/18,,"",,90158,571,lv,,lv,,10/11/18 17:34,"",http://media1.s-nbcnews.com/i/today/z_creative/NBC%20News_Marist%20Poll_WI%20Annotated%20Questionnaire_1810081509.pdf,538,false,,127,2018,U.S. Senate,0,Class I,11/6/18,general,false,false,REP,Vukmir,12401,Leah Vukmir,40.0
56276,510,University of Akron,"","",University of Akron,432,University of Akron,,Live Phone/Online,Ohio,9/10/18,10/4/18,,"",,90433,1000,a,,a,,10/17/18 12:19,"Dustin: left messages (email, voicemail w Sec., to Dr. green from akron poll for into on 'eligible voters' sample (a/rv/lv..etc)",https://uakron.edu/bliss/docs/Bliss%20Poll%202018.pdf,538,false,,117,2018,U.S. Senate,0,Class I,11/6/18,general,false,false,DEM,Brown,11130,Sherrod Brown,43.0
56276,510,University of Akron,"","",University of Akron,432,University of Akron,,Live Phone/Online,Ohio,9/10/18,10/4/18,,"",,90433,1000,a,,a,,10/17/18 12:19,"Dustin: left messages (email, voicemail w Sec., to Dr. green from akron poll for into on 'eligible voters' sample (a/rv/lv..etc)",https://uakron.edu/bliss/docs/Bliss%20Poll%202018.pdf,538,false,,117,2018,U.S. Senate,0,Class I,11/6/18,general,false,false,REP,Renacci,11131,Jim Renacci,31.0
56115,1205,Marist,132,NBC News,Marist College,183,Marist College,A,Live Phone,Nevada,9/30/18,10/3/18,,"",,90064,780,rv,,rv,,10/9/18 17:38,"",http://media1.s-nbcnews.com/i/today/z_creative/NBCNewsMaristPollNVAnnotatedQuestionnaire1810081312.pdf,538,false,,112,2018,U.S. Senate,0,Class I,11/6/18,general,false,false,DEM,Rosen,11150,Jacky Rosen,43.0
56115,1205,Marist,132,NBC News,Marist College,183,Marist College,A,Live Phone,Nevada,9/30/18,10/3/18,,"",,90064,780,rv,,rv,,10/9/18 17:38,"",http://media1.s-nbcnews.com/i/today/z_creative/NBCNewsMaristPollNVAnnotatedQuestionnaire1810081312.pdf,538,false,,112,2018,U.S. Senate,0,Class I,11/6/18,general,false,false,REP,Heller,11151,Dean Heller,45.0
56115,1205,Marist,132,NBC News,Marist College,183,Marist College,A,Live Phone,Nevada,9/30/18,10/3/18,,"",,90065,574,lv,,lv,,10/9/18 17:38,"",http://media1.s-nbcnews.com/i/today/z_creative/NBCNewsMaristPollNVAnnotatedQuestionnaire1810081312.pdf,538,false,,112,2018,U.S. Senate,0,Class I,11/6/18,general,false,false,DEM,Rosen,11150,Jacky Rosen,44.0
56115,1205,Marist,132,NBC News,Marist College,183,Marist College,A,Live Phone,Nevada,9/30/18,10/3/18,,"",,90065,574,lv,,lv,,10/9/18 17:38,"",http://media1.s-nbcnews.com/i/today/z_creative/NBCNewsMaristPollNVAnnotatedQuestionnaire1810081312.pdf,538,false,,112,2018,U.S. Senate,0,Class I,11/6/18,general,false,false,REP,Heller,11151,Dean Heller,46.0
56115,1205,Marist,132,NBC News,Marist College,183,Marist College,A,Live Phone,Nevada,9/30/18,10/3/18,,"",,90066,780,rv,,rv,,10/9/18 17:38,"",http://media1.s-nbcnews.com/i/today/z_creative/NBCNewsMaristPollNVAnnotatedQuestionnaire1810081312.pdf,538,false,,112,2018,U.S. Senate,0,Class I,11/6/18,general,false,false,DEM,Rosen,11150,Jacky Rosen,41.0
56115,1205,Marist,132,NBC News,Marist College,183,Marist College,A,Live Phone,Nevada,9/30/18,10/3/18,,"",,90066,780,rv,,rv,,10/9/18 17:38,"",http://media1.s-nbcnews.com/i/today/z_creative/NBCNewsMaristPollNVAnnotatedQuestionnaire1810081312.pdf,538,false,,112,2018,U.S. Senate,0,Class I,11/6/18,general,false,false,REP,Heller,11151,Dean Heller,42.0
56115,1205,Marist,132,NBC News,Marist College,183,Marist College,A,Live Phone,Nevada,9/30/18,10/3/18,,"",,90066,780,rv,,rv,,10/9/18 17:38,"",http://media1.s-nbcnews.com/i/today/z_creative/NBCNewsMaristPollNVAnnotatedQuestionnaire1810081312.pdf,538,false,,112,2018,U.S. Senate,0,Class I,11/6/18,general,false,false,LIB,Hagan,12504,Timothy Rex Hagan,8.0
56115,1205,Marist,132,NBC News,Marist College,183,Marist College,A,Live Phone,Nevada,9/30/18,10/3/18,,"",,90067,574,lv,,lv,,10/9/18 17:38,"",http://media1.s-nbcnews.com/i/today/z_creative/NBCNewsMaristPollNVAnnotatedQuestionnaire1810081312.pdf,538,false,,112,2018,U.S. Senate,0,Class I,11/6/18,general,false,false,DEM,Rosen,11150,Jacky Rosen,42.0
56115,1205,Marist,132,NBC News,Marist College,183,Marist College,A,Live Phone,Nevada,9/30/18,10/3/18,,"",,90067,574,lv,,lv,,10/9/18 17:38,"",http://media1.s-nbcnews.com/i/today/z_creative/NBCNewsMaristPollNVAnnotatedQuestionnaire1810081312.pdf,538,false,,112,2018,U.S. Senate,0,Class I,11/6/18,general,false,false,REP,Heller,11151,Dean Heller,44.0
56115,1205,Marist,132,NBC News,Marist College,183,Marist College,A,Live Phone,Nevada,9/30/18,10/3/18,,"",,90067,574,lv,,lv,,10/9/18 17:38,"",http://media1.s-nbcnews.com/i/today/z_creative/NBCNewsMaristPollNVAnnotatedQuestionnaire1810081312.pdf,538,false,,112,2018,U.S. Senate,0,Class I,11/6/18,general,false,false,LIB,Hagan,12504,Timothy Rex Hagan,8.0
56349,24,American Viewpoint,"","",American Viewpoint,10,American Viewpoint,B/C,Live Phone,Indiana,9/30/18,10/3/18,11129,Mike Braun,REP,90585,800,lv,,lv,,10/22/18 10:09,emailed for sample info -Derek,https://media.breitbart.com/media/2018/10/Indiana-Memo-October-2018.pdf,538,true,REP,102,2018,U.S. Senate,0,Class I,11/6/18,general,false,false,DEM,Donnelly,11128,Joe Donnelly,39.0
56349,24,American Viewpoint,"","",American Viewpoint,10,American Viewpoint,B/C,Live Phone,Indiana,9/30/18,10/3/18,11129,Mike Braun,REP,90585,800,lv,,lv,,10/22/18 10:09,emailed for sample info -Derek,https://media.breitbart.com/media/2018/10/Indiana-Memo-October-2018.pdf,538,true,REP,102,2018,U.S. Senate,0,Class I,11/6/18,general,false,false,REP,Braun,11129,Mike Braun,43.0
56349,24,American Viewpoint,"","",American Viewpoint,10,American Viewpoint,B/C,Live Phone,Indiana,9/30/18,10/3/18,11129,Mike Braun,REP,90585,800,lv,,lv,,10/22/18 10:09,emailed for sample info -Derek,https://media.breitbart.com/media/2018/10/Indiana-Memo-October-2018.pdf,538,true,REP,102,2018,U.S. Senate,0,Class I,11/6/18,general,false,false,LIB,Brenton,12458,Lucy M. Brenton,7.0
56125,1293,OH Predictive Insights / MBQF,1081,KNXV-TV,OH Predictive Insights,235,OH Predictive Insights,B/C,IVR/Live Phone,Arizona,10/1/18,10/2/18,,"",,90083,600,lv,,lv,,10/10/18 01:12,"",https://www.abc15.com/news/state/poll-martha-mcsally-gaining-in-senate-race-against-kyrsten-sinema,538,false,,96,2018,U.S. Senate,0,Class I,11/6/18,general,false,false,DEM,Sinema,12409,Kyrsten Sinema,41.0
56125,1293,OH Predictive Insights / MBQF,1081,KNXV-TV,OH Predictive Insights,235,OH Predictive Insights,B/C,IVR/Live Phone,Arizona,10/1/18,10/2/18,,"",,90083,600,lv,,lv,,10/10/18 01:12,"",https://www.abc15.com/news/state/poll-martha-mcsally-gaining-in-senate-race-against-kyrsten-sinema,538,false,,96,2018,U.S. Senate,0,Class I,11/6/18,general,false,false,REP,McSally,12410,Martha McSally,47.0
56125,1293,OH Predictive Insights / MBQF,1081,KNXV-TV,OH Predictive Insights,235,OH Predictive Insights,B/C,IVR/Live Phone,Arizona,10/1/18,10/2/18,,"",,90083,600,lv,,lv,,10/10/18 01:12,"",https://www.abc15.com/news/state/poll-martha-mcsally-gaining-in-senate-race-against-kyrsten-sinema,538,false,,96,2018,U.S. Senate,0,Class I,11/6/18,general,false,false,GRE,Green,13146,Angela Green,4.0
56200,1189,Morning Consult,"42,538",AARP | Politico,Morning Consult,218,Morning Consult,B,Online,Pennsylvania,10/1/18,10/2/18,,"",,90257,1188,rv,,rv,,10/15/18 08:44,"",https://www.politico.com/magazine/f/?id=00000166-6a16-d0b1-a57e-ee9f1b570000,538,false,,118,2018,U.S. Senate,0,Class I,11/6/18,general,false,false,DEM,Casey,11138,Robert P. Casey Jr.,47.0
56200,1189,Morning Consult,"42,538",AARP | Politico,Morning Consult,218,Morning Consult,B,Online,Pennsylvania,10/1/18,10/2/18,,"",,90257,1188,rv,,rv,,10/15/18 08:44,"",https://www.politico.com/magazine/f/?id=00000166-6a16-d0b1-a57e-ee9f1b570000,538,false,,118,2018,U.S. Senate,0,Class I,11/6/18,general,false,false,REP,Barletta,11139,Lou Barletta,32.0
56022,176,Glengariff Group Inc.,"167,168",Detroit News | WDIV-TV,Glengariff Group,117,Glengariff Group,B/C,Live Phone,Michigan,9/30/18,10/2/18,,"",,89845,600,lv,,lv,,10/4/18 00:49,"",https://www.clickondetroit.com/michigan-elections/wdivdetroit-news-poll-stabenow-holds-double-digit-lead-in-michigan-s-us-senate-race,538,false,,106,2018,U.S. Senate,0,Class I,11/6/18,general,false,false,DEM,Stabenow,11408,Debbie Stabenow,52.7
